,Title,Year,Audience,Runtime,Rating,Earnings,Color,Genres,G_Action,G_Adventure,G_Animation,G_Biography,G_Comedy,G_Crime,G_Documentary,G_Drama,G_Family,G_Fantasy,G_History,G_Horror,G_Music,G_Musical,G_Mystery,G_Romance,G_SciFi,G_Thriller,G_War,G_Western
893,Outbreak,1995,R,127,6.6,189859560,#640c19,"['Action', 'Drama', 'Thriller']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
894,The White Storm 2: Drug Lords,2019,Not Rated,99,6,189396380,#121515,"['Action', 'Crime']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
895,The X Files,1998,PG-13,121,7,189176423,#b31d11,"['Drama', 'Mystery', 'Sci-Fi']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
896,Breakup Buddies,2014,Not Rated,116,6.4,189017596,#706143,"['Comedy', 'Drama', 'Romance']",False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
897,Rambo III,1988,R,102,5.8,189015611,#c29262,"['Action', 'Adventure', 'Thriller']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
898,The Secret Life of Walter Mitty,2013,PG,114,7.3,188133322,#2d4550,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
899,Project Gutenberg,2018,Not Rated,130,6.8,188116796,#5a5d49,"['Action', 'Crime', 'Mystery']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
900,Jaws 2,1978,PG,116,5.8,187884007,#422c30,"['Adventure', 'Horror', 'Thriller']",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
901,12 Years a Slave,2013,R,134,8.1,187733202,#51412a,"['Biography', 'Drama', 'History']",False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
902,Heat,1995,R,170,8.3,187436818,#75a9dd,"['Action', 'Crime', 'Drama']",True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
903,Mr. Popper's Penguins,2011,PG,94,6,187361754,#d8b1a1,"['Comedy', 'Family', 'Fantasy']",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
904,The Grudge,2004,PG-13,91,5.9,187281115,#11191b,"['Horror', 'Mystery', 'Thriller']",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
905,I Now Pronounce You Chuck & Larry,2007,PG-13,115,5.9,187134117,#615e59,"['Comedy', 'Romance']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
906,The Horse Whisperer,1998,PG-13,169,6.7,186883563,#c7602d,"['Drama', 'Romance', 'Western']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
907,Walk the Line,2005,PG-13,136,7.8,186797986,#ac1111,"['Biography', 'Drama', 'Music']",False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
908,Jian Bing Man,2015,Not Rated,113,5.6,186699768,#0e1345,['Comedy'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
909,The Jungle Book 2,2002,G,72,5.3,186303759,#b8dc36,"['Animation', 'Adventure', 'Comedy']",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
910,The Final Destination,2009,R,82,5.1,186167139,#435b68,"['Action', 'Horror', 'Thriller']",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
911,Atlantis: The Lost Empire,2001,PG,95,6.9,186053725,#0669a9,"['Animation', 'Action', 'Adventure']",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
912,Inside Man,2006,R,129,7.6,186003591,#0a0d12,"['Crime', 'Drama', 'Mystery']",False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
913,The Waterboy,1998,PG-13,90,6.1,185991646,#ce8060,"['Comedy', 'Sport']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
914,Hugo,2011,PG,126,7.5,185770310,#ecd79a,"['Adventure', 'Drama', 'Family']",False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
915,Pitch Perfect 3,2017,PG-13,93,5.8,185400345,#efc127,"['Comedy', 'Music']",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
916,Watchmen,2009,R,162,7.7,185382813,#0d7c9c,"['Action', 'Drama', 'Mystery']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
917,The Birdcage,1996,R,117,7.2,185260553,#805130,['Comedy'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
918,Moulin Rouge!,2001,PG-13,127,7.6,184935320,#c00a14,"['Drama', 'Musical', 'Romance']",False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
919,Snow White and the Seven Dwarfs,1937,Approved,83,7.6,184925486,#62a9c5,"['Animation', 'Adventure', 'Family']",False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
920,Hop,2011,PG,95,5.4,183954145,#ba7d5a,"['Animation', 'Adventure', 'Comedy']",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
921,Bad Moms,2016,R,100,6.2,183936074,#c4a083,['Comedy'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
922,Jupiter Ascending,2015,PG-13,127,5.3,183887723,#d08f60,"['Action', 'Adventure', 'Sci-Fi']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
923,Knowing,2009,PG-13,121,6.2,183658498,#336569,"['Action', 'Mystery', 'Sci-Fi']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
924,102 Dalmatians,2000,G,100,4.8,183611771,#97aab5,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
925,Stand by Me Doraemon,2014,TV-PG,95,7.4,183442714,#116293,"['Animation', 'Comedy', 'Drama']",False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
926,Storks,2016,PG,87,6.8,183388953,#2175c0,"['Animation', 'Adventure', 'Comedy']",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,Paul Blart: Mall Cop,2009,PG,91,5.2,183348429,#cf805e,"['Action', 'Comedy', 'Crime']",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
928,Wayne's World,1992,PG-13,94,7,183097323,#718abe,"['Comedy', 'Music']",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
929,Maverick,1994,PG,127,7,183031272,#606368,"['Action', 'Adventure', 'Comedy']",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
930,Mirror Mirror,2012,PG,106,5.6,183018522,#63150f,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
931,The Man in the Iron Mask,1998,PG-13,132,6.5,182968902,#755d40,"['Action', 'Adventure', 'Drama']",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
932,Cape Fear,1991,R,128,7.3,182291969,#4d5676,"['Crime', 'Thriller']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
933,The Haunted Mansion,2003,PG,88,5.1,182290266,#384d5d,"['Comedy', 'Family', 'Fantasy']",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
934,The Monkey King Havoc in Heavens Palace,2014,Not Rated,90,4.9,182206924,#dfcaac,"['Action', 'Adventure', 'Family']",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
935,While You Were Sleeping,1995,PG,103,6.8,182057016,#777f8c,"['Comedy', 'Drama', 'Romance']",False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
936,The Bridges of Madison County,1995,PG-13,135,7.6,182016617,#bba27a,"['Drama', 'Romance']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
937,From Vegas to Macau III,2016,Not Rated,113,2.3,181732879,#c6ae87,"['Comedy', 'Drama']",False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
938,Poseidon,2006,PG-13,98,5.7,181674817,#2b659d,"['Action', 'Adventure', 'Thriller']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
939,The First Wives Club,1996,PG,103,6.4,181489203,#cec2c8,['Comedy'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,Cliff Walkers,2021,Not Rated,120,6.7,181325565,#d5e3f2,"['Crime', 'Drama', 'Thriller']",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
941,Scooby-Doo 2: Monsters Unleashed,2004,PG,93,5.1,181216833,#0f76a0,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
942,Hot Shots!,1991,PG-13,84,6.7,181096164,#3957aa,"['Action', 'Comedy']",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
943,Road to Perdition,2002,R,117,7.7,181001478,#646356,"['Crime', 'Drama', 'Thriller']",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
944,Kill Bill: Vol. 1,2003,R,111,8.2,180906076,#fce906,"['Action', 'Crime', 'Drama']",True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
945,The Scorpion King,2002,PG-13,92,5.5,180630907,#8c492f,"['Action', 'Adventure', 'Fantasy']",True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
946,Sweet Home Alabama,2002,PG-13,108,6.2,180622424,#724e4c,"['Comedy', 'Romance']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
947,Daddy's Home 2,2017,PG-13,100,6,180613824,#634e3e,['Comedy'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
948,Hacksaw Ridge,2016,R,139,8.1,180563636,#b1b4a5,"['Biography', 'Drama', 'History']",False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
949,Deja Vu,2006,PG-13,126,7.1,180557550,#d48e33,"['Action', 'Crime', 'Sci-Fi']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
950,The Post,2017,PG-13,116,7.2,180419276,#4c5d68,['Drama'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
951,Abominable,2019,PG,97,7,180289970,#77485c,"['Animation', 'Adventure', 'Comedy']",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
952,Dangerous Minds,1995,R,99,6.5,179519401,#aa2217,"['Biography', 'Drama']",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
953,The Dictator,2012,R,83,6.4,179379533,#6d7376,['Comedy'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
954,The League of Extraordinary Gentlemen,2003,PG-13,110,5.8,179265204,#61523e,"['Action', 'Adventure', 'Fantasy']",True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
955,Allegiant,2016,PG-13,120,5.7,179246868,#8e5f51,"['Action', 'Adventure', 'Mystery']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
956,Daredevil,2003,PG-13,103,5.3,179179718,#74403f,"['Action', 'Crime']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
957,City Slickers,1991,PG-13,113,6.8,179033791,#e5a675,"['Comedy', 'Western']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
958,He's Just Not That Into You,2009,PG-13,129,6.4,178866158,#dab898,"['Comedy', 'Drama', 'Romance']",False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
959,Eagle Eye,2008,PG-13,118,6.6,178767383,#acbcc6,"['Action', 'Mystery', 'Thriller']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
960,Along Came Polly,2004,PG-13,90,6,178311729,#ced6bd,"['Comedy', 'Romance']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
961,Flushed Away,2006,PG,85,6.6,178281554,#97685c,"['Animation', 'Action', 'Adventure']",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
